"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000067082",2591.26574852352,-0.422835941633931,0.159058433341431,-2.65836858034608,0.0078519967537406,0.0157403057884425,"1316","1316","1316"
"ENSG00000125743",1528.98294340143,-0.147513336928891,0.055503717839167,-2.65771992709281,0.0078671241500005,0.0157684857504022,"6633","6633","6633"
"ENSG00000130755",9.41788794860409,1.65951770191771,0.624451958754779,2.65755864586759,0.00787088947789296,0.0157738875612165,"9535","9535","9535"
"ENSG00000099995",1855.38229786207,-0.146907723213253,0.0552832996070293,-2.65736170339901,0.00787548955476965,0.0157809605789524,"10291","10291","10291"
"ENSG00000124193",2104.10107941767,-0.164668046313781,0.061996322245258,-2.6560937866984,0.00790516257837138,0.0158382661881508,"6431","6431","6431"
"ENSG00000154814",80.86320604225,-0.553325294775178,0.208334635452884,-2.65594481480404,0.0079086555297624,0.0158431106697891,"92106","92106","92106"
"ENSG00000111269",820.733840799816,0.188216896601542,0.0708934033433209,2.65492821229148,0.00793252878598113,0.0158887753802378,"1389","1389","1389"
"ENSG00000221914",1049.51051872978,0.174375401967544,0.0656915672715933,2.65445641213903,0.00794363015634903,0.0159088491974823,"5520","5520","5520"
"ENSG00000116478",1640.78793331376,0.146134657974471,0.0550551839445584,2.65433057351387,0.00794659346543216,0.0159126215344483,"3065","3065","3065"
"ENSG00000180346",170.569865004579,-0.384269683776519,0.144880800769245,-2.65231612288336,0.00799416568987694,0.0160057076399139,"166815","166815","166815"
"ENSG00000150337",4.83679464027018,2.58755584683912,0.975832965117352,2.65163807673575,0.00801023534701372,0.0160357034154154,"2209","2209","2209"
"ENSG00000214595",8.52876365153788,1.79573277925353,0.677268802612822,2.65143289093755,0.00801510393692033,0.016043270653583,"400954","400954","400954"
"ENSG00000241468",522.812312800134,-0.219502203927673,0.0828373054137672,-2.649798938187,0.00805396855644518,0.0161188740609572,"9551","9551","9551"
"ENSG00000061936",466.513919540414,-0.23230682176436,0.0876823799052944,-2.64941282405056,0.00806317713994445,0.0161351126528854,"6433","6433","6433"
"ENSG00000204842",1000.30202389449,0.176012668563079,0.0664427147424445,2.64908905732354,0.00807090604093883,0.016148386265457,"6311","6311","6311"
"ENSG00000134590",3815.36491928262,0.126523493862351,0.0478044356700946,2.64668941467082,0.00812839693074743,0.0162612072709862,"8933","8933","8933"
"ENSG00000122971",44.128103930455,-0.70629803474863,0.26694271339885,-2.64587868219247,0.00814790322728007,0.0162980181546761,"35","35","35"
"ENSG00000108773",337.166507356417,-0.2716889962585,0.102705773036664,-2.64531377570675,0.00816151968556715,0.0163230393711343,"2648","2648","2648"
"ENSG00000128011",9.56326366594525,-1.64663071548578,0.62251742113336,-2.64511587882619,0.00816629459022,0.0163303730896421,"57622","57622","57622"
"ENSG00000213965",223.825540355102,0.328272503051262,0.124151240714635,2.64413388993675,0.00819002526469011,0.0163756060712255,"390916","390916","390916"
"ENSG00000243725",26.6500316916739,-0.932062692028764,0.35261534238961,-2.64328456530662,0.00821059973636324,0.0164145169444549,"7268","7268","7268"
"ENSG00000198382",315.419549325305,0.285329063198014,0.10795696285791,2.64298898046582,0.00821777097630251,0.0164266253422957,"7405","7405","7405"
"ENSG00000112874",105.867881825479,-0.465453285906027,0.176120660605066,-2.64280910772736,0.00822213764570929,0.0164331251183162,"83594","83594","83594"
"ENSG00000139880",206.622545595718,-0.340152893783306,0.128745705480822,-2.64205235050714,0.00824053176849846,0.0164676552141194,"64403","64403","64403"
"ENSG00000169282",19.978901049897,-1.18992945097588,0.450481346800979,-2.64146220354289,0.00825490172361377,0.0164941352498129,"7881","7881","7881"
"ENSG00000184110",217.409445115499,-0.337830777517984,0.127933923902945,-2.6406661127214,0.00827432189208848,0.0165306975797208,"8663","8663","8663"
"ENSG00000077454",246.786372107617,0.30739821933902,0.11647269811297,2.63922983084728,0.0083094625756502,0.0165986526755127,"4034","4034","4034"
"ENSG00000167984",8.88146136039762,1.69059008469651,0.640794293852814,2.63827268893381,0.00833295449347351,0.016643323394066,"197358","197358","197358"
"ENSG00000170779",188.523800672212,-0.347653502619001,0.131876761424484,-2.63619987982551,0.00838403291491589,0.0167430727777819,"55038","55038","55038"
"ENSG00000170889",5112.92278106389,-0.109503087339093,0.0415589254095052,-2.63488736198285,0.00841652077793748,0.016805674464875,"6203","6203","6203"
"ENSG00000204257",50.9009565327281,0.693127929421108,0.263230694576487,2.63315769665952,0.00845950595166216,0.016889216840368,"3108","3108","3108"
"ENSG00000185340",714.963716981699,0.21365409811651,0.0811432013860857,2.63304989779645,0.00846219142756837,0.0168922900256674,"10634","10634","10634"
"ENSG00000119950",169.694877291552,0.376349259896204,0.142973642509826,2.63229818650203,0.00848093919760829,0.0169274217083357,"4601","4601","4601"
"ENSG00000141232",357.474353117631,-0.277817185544622,0.105579414146333,-2.63135752164307,0.00850445180732975,0.0169720529094686,"10140","10140","10140"
"ENSG00000170464",390.750228787547,0.254053368259258,0.0965501723348516,2.63130931945061,0.00850565822500529,0.0169721623233317,"202052","202052","202052"
"ENSG00000156603",211.74328521126,-0.326776698821071,0.124222778082174,-2.63056988312487,0.00852418422894366,0.0170068264743701,"219541","219541","219541"
"ENSG00000185246",294.69909949882,0.279978061758464,0.106436531669178,2.63046960820445,0.00852669931545662,0.017009541758419,"55015","55015","55015"
"ENSG00000189120",4.09535409447687,-2.91427535036354,1.10822494548888,-2.62967853433217,0.00854656423513479,0.0170468620513488,"80320","80320","80320"
"ENSG00000059769",181.553211836616,-0.349402948607928,0.132920897128876,-2.62865325283772,0.00857237198272217,0.0170960241246765,"548645","548645","548645"
"ENSG00000204967",3.89445981286963,3.3279212287779,1.26619561487396,2.62828364723817,0.00858169253584154,0.0171122966571821,"56144","56144","56144"
"ENSG00000198089",143.867504172394,0.396357913794661,0.150862264855492,2.62728333141707,0.00860696352111272,0.0171603663926081,"9814","9814","9814"
"ENSG00000075711",947.835408472877,-0.182699049943016,0.0695758246255277,-2.62589844858243,0.00864205962367361,0.0172280095676588,"1739","1739","1739"
"ENSG00000166349",14.9362484508498,-1.33327359907016,0.508040517990729,-2.62434501158133,0.00868157944556098,0.0173044519703378,"5896","5896","5896"
"ENSG00000166016",156.955001701027,0.381258108904966,0.14528671017944,2.62417745184046,0.00868585184285856,0.0173106267018322,"25841","25841","25841"
"ENSG00000128923",775.284469561159,-0.206850974230329,0.0788508456740408,-2.62331966717801,0.00870775287286133,0.0173519283180409,"54629","54629","54629"
"ENSG00000183454",3.88490944701952,3.34905489510776,1.27738929275157,2.62179659255927,0.00874676177926891,0.0174273050024152,"2903","2903","2903"
"ENSG00000080298",65.2106477642603,0.601471191134099,0.229426724170169,2.62162654899775,0.00875112660176284,0.0174336447494973,"5991","5991","5991"
"ENSG00000141577",215.536274867365,-0.329933070049108,0.125880682240439,-2.62099842626305,0.00876726666772612,0.0174634377819905,"22994","22994","22994"
"ENSG00000125746",237.592215149296,-0.309436073316949,0.118110702351645,-2.6198817478511,0.00879602621184479,0.0175183559878606,"24139","24139","24139"
"ENSG00000198794",38.6753300948905,-0.743163300216323,0.283756560361802,-2.61901715776635,0.00881835120044561,0.0175604458846328,"192683","192683","192683"
"ENSG00000015520",3.7631851157348,3.31185928873287,1.2647180398747,2.61865426467782,0.00882773670759836,0.0175767608209382,"29881","29881","29881"
"ENSG00000058262",15909.1105905587,-0.0954472940409064,0.0364546510710506,-2.61824736313834,0.00883827101806858,0.0175953584039301,"29927","29927","29927"
"ENSG00000135211",177.500970578897,0.368701928500747,0.140827969295508,2.61810157701754,0.00884204801977794,0.0176005002316974,"85025","85025","85025"
"ENSG00000101152",3179.40698555269,0.116202763721859,0.0443853990452963,2.61804030652673,0.0088436358354132,0.0176012835843781,"80331","80331","80331"
"ENSG00000118518",410.51325215072,0.255442360242397,0.0975744381249169,2.6179229432546,0.00884667799839979,0.017604960888525,"81847","81847","81847"
"ENSG00000131143",2462.32899912259,0.125576775113403,0.0479763461098593,2.61747267759511,0.00885835797000634,0.0176258241881941,"1327","1327","1327"
"ENSG00000139675",39.2473609849696,-0.751521932372149,0.287137656609358,-2.6172879630155,0.0088631534826076,0.0176329854247666,"144983","144983","144983"
"ENSG00000150281",80.0848115251981,-0.546091199205195,0.20871146464851,-2.61648874979084,0.00888392918693105,0.0176719325626927,"1489","1489","1489"
"ENSG00000275183",24.8714560494486,0.949833141691345,0.363057506091168,2.61620576838544,0.00889129576554555,0.0176841993242389,"94059","94059","94059"
"ENSG00000077232",2851.93635364337,-0.120383961692551,0.0460214870411028,-2.61582077052472,0.00890132680015501,0.0177017614870712,"54431","54431","54431"
"ENSG00000106012",410.634864014542,-0.245278161033876,0.093770690392184,-2.61572310076881,0.00890387317110936,0.0177044364268497,"23288","23288","23288"
"ENSG00000130164",1848.85943182252,-0.167166574133426,0.0639165251823387,-2.61538895702699,0.00891258963178319,0.0177193775790126,"3949","3949","3949"
"ENSG00000102078",138.342692730834,0.409407108409071,0.156551961209118,2.61515157808976,0.00891878651916282,0.0177293061396576,"9016","9016","9016"
"ENSG00000111639",954.860588290436,-0.169983005689408,0.0650022399984775,-2.61503304645178,0.00892188228296643,0.0177330682517005,"51258","51258","51258"
"ENSG00000275835",287.766251053677,-0.292792241103135,0.111982339172073,-2.61462872867147,0.00893244932119869,0.0177516771973876,"114791","114791","114791"
"ENSG00000136040",20.4119310732661,-1.08639326146407,0.41560361042061,-2.61401305047517,0.00894856183622916,0.0177813003023251,"10154","10154","10154"
"ENSG00000188372",4.49334552276318,-2.66445654713154,1.01959463873397,-2.61325084098125,0.00896854508295764,0.0178186057471865,"7784","7784","7784"
"ENSG00000151502",1074.14776214538,-0.168590477979157,0.0645253588878034,-2.61277861735417,0.00898094560254147,0.01784083788789,"112936","112936","112936"
"ENSG00000067560",9860.28280232333,-0.092598627256166,0.0354633702239157,-2.61110623924061,0.00902498521949105,0.0179259072998462,"387","387","387"
"ENSG00000197142",20.3649311404281,-1.04102596203338,0.398712846668124,-2.61096669127368,0.00902866871192022,0.0179308070982725,"51703","51703","51703"
"ENSG00000135837",913.422510117874,0.186981147186159,0.071677434921499,2.60864730149649,0.0090900879477796,0.0180503524891371,"9857","9857","9857"
"ENSG00000090013",277.867464540893,-0.30592274997644,0.117308513712391,-2.60784780486163,0.00911134552646453,0.0180901266831516,"645","645","645"
"ENSG00000197461",65.3797439558232,-0.570245978922427,0.218714556912171,-2.60726120370406,0.00912697070487754,0.0181187088157981,"5154","5154","5154"
"ENSG00000071967",2372.79051319453,-0.133822804890083,0.0513345615038331,-2.60687538706433,0.00913726066181462,0.0181366932840167,"79901","79901","79901"
"ENSG00000128596",208.521450367943,0.339986703240405,0.130430854929497,2.60664321662371,0.00914345777390277,0.0181454652947388,"64753","64753","64753"
"ENSG00000179456",239.28880675868,-0.304839287239557,0.116948220574412,-2.60661757607156,0.0091441424035843,0.0181454652947388,"10472","10472","10472"
"ENSG00000182195",1119.72402531188,0.181767602031297,0.0697686581223708,2.60529021086353,0.00917964700959346,0.0182134676396592,"23641","23641","23641"
"ENSG00000153989",1068.73562602629,-0.170679366636081,0.0655802258263721,-2.60260413082391,0.00925187142312648,0.0183542981604574,"116150","116150","116150"
"ENSG00000176101",765.485112554612,0.190549561499982,0.0732330872850693,2.60195996869888,0.00926926712671008,0.0183863336357272,"8636","8636","8636"
"ENSG00000173917",639.031115641922,0.205348260646037,0.0790244019002387,2.5985424211786,0.0093620476543395,0.0185678722015416,"3212","3212","3212"
"ENSG00000120784",170.926933275586,0.393092634931425,0.151302591046799,2.59805620123081,0.0093753147921677,0.0185916831817771,"22835","22835","22835"
"ENSG00000170379",26.8974826605494,-0.933905029510123,0.359506446070471,-2.59774209814045,0.00938389441471439,0.0186061934459923,"285966","285966","285966"
"ENSG00000146858",90.3286165981269,0.496993272829365,0.191339956480077,2.59743590399067,0.0093922647482927,0.0186202848883963,"92092","92092","92092"
"ENSG00000003756",875.632139997624,0.173477268703477,0.0667916252926789,2.59729072235186,0.00939623586047436,0.0186256522006283,"10181","10181","10181"
"ENSG00000143653",637.922958401505,-0.198540236923726,0.0764452741121356,-2.59715514437808,0.009399945638695,0.0186305001106895,"51097","51097","51097"
"ENSG00000215883",24.8900749403705,-0.964145196436823,0.371270334064516,-2.59688186201616,0.00940742735086616,0.0186428216077808,"606495","606495","606495"
"ENSG00000081721",224.154760518321,-0.312032228764706,0.120190044780409,-2.59615702227917,0.00942729718570271,0.0186796861956019,"11266","11266","11266"
"ENSG00000164073",192.441690288921,0.342398332106016,0.13193760359388,2.5951534875528,0.00945486860103872,0.0187317990915592,"256471","256471","256471"
"ENSG00000156795",94.6336950801175,-0.480298553678413,0.185078981041125,-2.5951004861632,0.00945632677470782,0.0187321698932317,"55093","55093","55093"
"ENSG00000166598",17466.1721109092,0.102544385869826,0.0395206928732558,2.59470111515224,0.00946732071721223,0.0187514275944462,"7184","7184","7184"
"ENSG00000145734",1016.66473976008,0.173496916435048,0.0668802240871262,2.59414376675877,0.00948268253931031,0.0187793301887067,"55814","55814","55814"
"ENSG00000117697",315.323313758589,-0.267796300356203,0.103245219305353,-2.59378886652546,0.0094924759988458,0.0187961992840238,"25936","25936","25936"
"ENSG00000115364",616.00620200462,-0.214917270464339,0.0828964071040065,-2.59260054774981,0.00952533331332766,0.0188587268097559,"9801","9801","9801"
"ENSG00000146540",870.437384358526,-0.183273382439658,0.0707129749757207,-2.5917928428635,0.00954772441652658,0.0189005187979542,"84310","84310","84310"
"ENSG00000163866",485.753550850287,0.221745986589787,0.0855629112037484,2.59161339265035,0.00955270548258002,0.0189078395651711,"113444","113444","113444"
"ENSG00000054611",533.537213929872,0.211510190859411,0.0816170916110145,2.59149384870836,0.00955602499392059,0.0189118700631666,"25771","25771","25771"
"ENSG00000215114",260.055285184959,0.305191723180322,0.117807239097048,2.59060245804513,0.00958080968967828,0.0189583744906658,"137886","137886","137886"
"ENSG00000151062",5.35018937504424,2.33678320125253,0.902047546503559,2.59053218459512,0.00958276604494807,0.0189597000900047,"93589","93589","93589"
"ENSG00000132821",11.6230069737595,-1.42218225185273,0.54900566173483,-2.59046918998741,0.00958452006596071,0.0189606250647153,"128434","128434","128434"
"ENSG00000156171",311.597061910073,0.272806451554188,0.105313625163709,2.59041934156299,0.00958590824770108,0.0189608261648931,"128338","128338","128338"
"ENSG00000066855",563.086229723205,0.212977661377132,0.0822265365689245,2.59013294568972,0.0095938872904082,0.0189740621156785,"9650","9650","9650"
"ENSG00000137944",303.602848307127,-0.271510859202441,0.104827692042746,-2.59006808135894,0.0095956952450662,0.0189750914426118,"56267","56267","56267"
"ENSG00000206432",240.130825727163,0.308867570841923,0.119314352148814,2.58868749047632,0.0096342483755934,0.0190487728145285,"645369","645369","645369"
"ENSG00000042753",2227.81747173907,0.1324652930406,0.0511751922328164,2.58846693604905,0.00964042015482508,0.0190584188117789,"1175","1175","1175"
"ENSG00000153993",123.951092978942,-0.445542170861321,0.172132668951202,-2.58836497206482,0.00964327460639312,0.0190615049824332,"223117","223117","223117"
